database,split,wav_path,duration,text,speaker,sex,emotion,lang
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_surprised_325.wav,7.158,육이구 이전까지 정치문화의 주류를 이뤄 왔던 권위주의가 많은 분야에서 없어졌습니다.,ketts2-60f,w,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_neutral_130.wav,4.21,지자제는 상반기내에 하기로 분명히 약속했다.,ketts2-50m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_angry_094.wav,5.239,나는 필립 박사와 함께 일주일째 여행을 하고 있다.,ketts2-20m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_sad_234.wav,4.458,옆 사람의 암내 때문에 견딜 수가 없다.,ketts2-30f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_angry_018.wav,7.925,두 손을 맞잡는 것은 러시아에서는 우정을 의미하지만 미국에서는 승리를 의미한다.,ketts2-20m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_neutral_010.wav,9.743,만일 대낮에 이렇게 많은 눈이 내렸다면 차량운행 때문에 제설작업이 불가능해 도시기능이 마비됐을 것입니다.,ketts2-20m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_happy_340.wav,4.458,삼각김밥을 사기 위해 편의점에 들렀다.,ketts2-30f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_sad_036.wav,3.715,올해의 벼농사가 대풍작이라 행복하다.,ketts2-30f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_fearful_203.wav,2.972,그는 내가 싫어졌다며 이별을 통보했다.,ketts2-30f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_angry_461.wav,3.715,나는 이 시험에 붙을 자신이 있어.,ketts2-30f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_surprised_037.wav,5.16,현재 사우디내 쿠웨이트군의 병력과 사기는 어떤가.,ketts2-50f,w,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_neutral_446.wav,5.136,그의 세심한 배려에 나는 그만 감동하고 말았다.,ketts2-50f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_disgusted_473.wav,7.3820000000000014,신당에 불만을 갖는 일부 세력이 있지만 그들이 요구하는 걸 우리가 다 해 나갈 것이다.,ketts2-40m,m,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_neutral_499.wav,10.403,박대사는 칠십년대 후반 외무장관으로 있으면서 박동선사건과 인권 시비등으로 마찰이 잦았던 한미관계를 무마시키는데 큰 역할을 했었다.,ketts2-30f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_neutral_087.wav,4.51,곰곰이 생각한 끝에 해외에 나가지 않기로 했다.,ketts2-50m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_disgusted_043.wav,4.31,여름에 운전하는 데에는 선글라스가 필수품이죠.,ketts2-60f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_disgusted_462.wav,4.441,압구정에서 우연히 고등학교때 선배와 마주쳤다.,ketts2-60f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_neutral_256.wav,8.829,나는 양쪽 눈의 시력이 모두 이점영이라 뭐든지 잘 보인다.,ketts2-50f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_happy_236.wav,4.8210000000000015,한국의 집 규모는 지금도 크다.,ketts2-40m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_fearful_408.wav,12.36,전민련이 정치세력화해도 정당 부분과는 별도로 사회운동부분이 일종의 상위구조로 유지돼야 한다.,ketts2-50f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_fearful_047.wav,4.441,이렇게 빈틈 없이 달을 소유한다.,ketts2-60f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_disgusted_063.wav,3.81,예상치 못한 카드 청구서가 날아왔다.,ketts2-50m,m,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_neutral_206.wav,3.715,백설공주는 독사과를 먹고 그만 쓰러져버렸다.,ketts2-30f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_angry_309.wav,3.91,항상 따뜻한 말을 해줘서 정말 고마워.,ketts2-50m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_sad_355.wav,5.424,이 드레스의 우아함에 나는 완전히 반했다.,ketts2-50f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_fearful_408.wav,10.418,전민련이 정치세력화해도 정당 부분과는 별도로 사회운동부분이 일종의 상위구조로 유지돼야 한다.,ketts2-40m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_angry_405.wav,5.013,나는 슬픈 드라마나 영화를 봐도 잘 울지 않는다.,ketts2-40m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_sad_157.wav,5.695,단 것을 먹고난 뒤에는 반드시 이를 닦으세요.,ketts2-60f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_surprised_366.wav,9.862,통합과정에서 자체 인력을 가진 정무장관실에서 여러 방안을 내다 보니 박 장관이 독주전횡한다는 오해를 받은 것 같다.,ketts2-20m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_happy_140.wav,7.776,노동조합이란 조직과 노동운동은 어느 누구의 주도권다툼에 이용되어서는 안된다.,ketts2-50f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_disgusted_025.wav,4.771,너무 늦어서 이만 집에 돌아가 봐야 할 것 같아.,ketts2-40m,m,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_angry_480.wav,5.073,쉽게 겁을 먹는 사람을 미국에서는 옐로우라고 표현한다.,ketts2-40m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_sad_173.wav,5.239,길에서 우연히 초등학교때 선생님을 만났다.,ketts2-40m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_sad_183.wav,8.242,선 방송 정상화 후 서사장 퇴진안이 사원들의 지지를 받을 것이라고 생각했는가.,ketts2-40m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_sad_083.wav,4.1,요즘 장이 안 좋아서 금주를 하고 있다.,ketts2-50m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_angry_351.wav,5.2010000000000005,펑크록은 젊은이들의 절망과 반항적인 정신을 반영했다.,ketts2-30f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_sad_489.wav,6.505,무심코 밖을 보니 눈이 내리고 있었다.,ketts2-20m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_happy_403.wav,4.458,동물들의 세계는 약육강식의 체계로 이루어져 있다.,ketts2-30f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_angry_203.wav,3.71,그는 내가 싫어졌다며 이별을 통보했다.,ketts2-50m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_angry_493.wav,5.61,그는 역사상에 이름을 남기고 세계를 바꾸고 싶다는 야망을 불태웠다.,ketts2-50m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_angry_113.wav,6.034,박찬욱 감독은 다음에는 세련된 느와르 영화를 만들고 싶다고 말했다.,ketts2-60f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_angry_269.wav,6.296,익명의 기탁자가 누구인가를 확인하는 작업은 이 때문에 쉽지 않았다.,ketts2-60f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_disgusted_012.wav,11.928,그리고 공동상점등 가능한 모든 분야에 걸쳐 한국과의 합작 투자를 희망하고 있습니다.,ketts2-50f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_angry_212.wav,4.48,시간이 흘러도 부모에게 받은 상처는 아물지 않았다.,ketts2-50m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_happy_301.wav,4.77,물론 그분들과도 많은 얘기를 했다.,ketts2-40m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_sad_444.wav,7.624,너무도 우연한 기회에 귀댁의 어려운 사정을 알게 돼 마음 아팠습니다.,ketts2-20m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_surprised_124.wav,5.81,친구가 그려준 지도가 정확해서 약속장소를 찾는 데 어려움이 없었다.,ketts2-50m,m,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_happy_133.wav,4.6389999999999985,인간은 누구나 이기적인 본성을 가지고 있다.,ketts2-20m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_neutral_389.wav,8.677999999999999,그러니 전국 도처에 산재한 문화재 도굴과 도난을 방지한다는 것은 오히려 부차적일 수밖에 없다.,ketts2-40m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_fearful_178.wav,8.42,소련측과 얘기해봐야 할 문제이나 양국 공동발표문 또는 수교의정서 가서명 등 여러 방법이 있을 수 있습니다.,ketts2-50m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_surprised_099.wav,4.458,나는 고흐의 그림중에 해바라기를 가장 좋아한다.,ketts2-30f,w,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_happy_334.wav,4.73,채권자는 채무자의 구석구석까지 면밀히 조사했다.,ketts2-50m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_neutral_006.wav,9.11,잘했든 못했든 간에 이처럼 물의를 일으켜 그 같은 보루가 무너져 버린 것 같아 안타깝기 그지 없습니다.,ketts2-20m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_sad_346.wav,6.864,황재식씨부부는 맞벌이를 한다.,ketts2-50f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_sad_104.wav,8.276,성수는 공부에 너무 몰두한 나머지 내가 말을 걸어도 알아차리지 못했다.,ketts2-40m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_happy_043.wav,4.78,여름에 운전하는 데에는 선글라스가 필수품이죠.,ketts2-50m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_disgusted_453.wav,5.977,양쪽의 협상이 중요한 뜻을 갖는 이유도 바로 거기에 있다.,ketts2-20m,m,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_angry_347.wav,4.651,그 만큼 우리도 잘살게 된 것은 사실이다.,ketts2-40m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_angry_031.wav,5.2010000000000005,또 이 문제는 우리 공동체의 문제인만큼 스스로 해결해야 할 문제다.,ketts2-30f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_neutral_045.wav,6.49,하나의 모델로 시작했다가 그 모델을 사회의 이익에 따라 바꿀 수도 있는 것이다.,ketts2-50m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_neutral_115.wav,10.31,앞으로 업주들의 정기적인 모임을 통해 퇴폐영업행위는 자체적으로 규제토록 하고 거리에서의 호객 폭력행위등도 막아 나가겠다는 것이다.,ketts2-50m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_sad_403.wav,6.147,동물들의 세계는 약육강식의 체계로 이루어져 있다.,ketts2-40m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_neutral_200.wav,13.923,안정기반 위에 기업활력을 회복시켜 성장을 지속하는 것이 변함 없는 기본방향이다.,ketts2-50f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_angry_151.wav,5.239,그런데 한국경제는 다행히 이 유형들과는 다르다.,ketts2-20m,m,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_sad_092.wav,4.7,뱀장어는 미끄러워서 손에 잘 잡히지 않는다.,ketts2-50m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_fearful_246.wav,3.715,진정한 사태해결의 길은 무엇이라고 생각하는지.,ketts2-30f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_fearful_187.wav,3.715,이 사건은 전대미문의 끔찍한 살인사건이다.,ketts2-30f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_fearful_088.wav,8.808,사고로 인해 열차 운행 시각이 모조리 바뀌어 승객들의 혼란을 빚었다.,ketts2-50f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_neutral_195.wav,7.619,세종이 집현전 학자들과 훈민정음을 함께 만든 것은 주지의 사실이다.,ketts2-40m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_neutral_211.wav,5.077,이번 백화점 세일 때 살 목록을 적어두었어.,ketts2-40m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_disgusted_498.wav,5.3039999999999985,공휴일이라 놀이공원이 평소의 몇배로 붐볐다.,ketts2-50f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_sad_233.wav,8.743,우리 증권시장을 이런 측면에서 관찰하면 너무도 전근대적이고 허점 투성이처럼 보인다.,ketts2-40m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_neutral_311.wav,7.463999999999999,이 약은 동물실험을 통해 만들어진 약이다.,ketts2-50f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_happy_486.wav,5.855,어릴때는 잘 못먹었던 풋고추를 어른이 되고서는 아주 잘 먹게 되었다.,ketts2-40m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_surprised_440.wav,4.519,세상에 실수를 하지 않는 완벽한 인간이란 없다.,ketts2-60f,w,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_disgusted_129.wav,4.88,그는 얼굴이 잘생겨서 어떤 머리 스타일도 잘 어울린다.,ketts2-50m,m,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_fearful_443.wav,4.458,일본에서는 바람과 통장수의 이론으로 캠페인이 벌어지고 있다.,ketts2-30f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_happy_108.wav,7.43,아름다운 것에는 반드시 마가 낀다더니 입물림질에도 입물림독이 끼여들고 있다.,ketts2-30f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_disgusted_285.wav,9.864,과거의 기억을 선택해서 삭제할 수 있다면 얼마나 좋을까.,ketts2-50f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_fearful_048.wav,4.458,전철에서 휴대폰으로 큰 소리로 통화하는 것은 매너가 아닙니다.,ketts2-30f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_fearful_228.wav,5.71,나는 공무원 시험 준비를 위해 모든 친구들과 연락을 끊었다.,ketts2-50m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_neutral_075.wav,4.41,여자가 허리를 구부리고 새에게 먹이를 주고 있다.,ketts2-50m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_sad_168.wav,6.687,언제부턴가 수면제를 안 먹으면 진정이 안 되어 잠들지 못하게 되었다.,ketts2-30f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_surprised_358.wav,5.424,아이들에게는 지식보다 우선 인성을 가르쳐야 한다.,ketts2-50f,w,surprised,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_disgusted_297.wav,7.968,부모님은 물론 선생님도 내가 대학에 진학하기를 바라고 있다.,ketts2-50f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_disgusted_023.wav,6.687,천구백년에 이미 사람들은 엑스레이를 통해서 자기 몸 속을 들여다볼 수 있게 되었다.,ketts2-30f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_sad_078.wav,10.68,강제해직 철회 및 민주경향쟁취 투쟁위원회 위원장인 이성수 초대 노조위원장은 강제해직 조처의 부당성을 이렇게 강조했다.,ketts2-50m,m,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_angry_273.wav,9.504,이번에 대통령을 따라 모스크바에간 우리 쪽 통역이 도중 하차당했다.,ketts2-50f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-20m_fearful_110.wav,5.449,밀레의 그림을 보고 있자 큰 감흥이 솟아났다.,ketts2-20m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_fearful_309.wav,5.259,항상 따뜻한 말을 해줘서 정말 고마워.,ketts2-40m,m,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_neutral_145.wav,4.458,빵 냄새를 맡으면 어쩐지 어린 시절이 떠오른다.,ketts2-30f,w,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_fearful_409.wav,13.464,특히 한일관계에서는 구체적으로 접근해야지 현안이 등장할 때만 소리지르는 식으로 대처하면 곤란하다고 봅니다.,ketts2-50f,w,fearful,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_sad_055.wav,8.448,몸도 불편한 그가 금메달을 따다니 정말 감동스러웠다.,ketts2-50f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_sad_358.wav,7.007999999999999,아이들에게는 지식보다 우선 인성을 가르쳐야 한다.,ketts2-50f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_happy_084.wav,4.92,이 책의 필자는 아직 누구인지 알려지지 않았다.,ketts2-50f,w,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_disgusted_380.wav,4.848,사실 우리군은 정신무장이 되어 있지 않았다.,ketts2-50f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-40m_happy_114.wav,5.812,자기가 키우던 강아지들을 보신탕으로 만들어 먹다니 미개인 같아.,ketts2-40m,m,happy,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_disgusted_236.wav,3.31,한국의 집 규모는 지금도 크다.,ketts2-50m,m,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50m_neutral_126.wav,4.19,박원순 시장 엄마들 눈물 닦아줄 수 있을까.,ketts2-50m,m,neutral,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-50f_disgusted_222.wav,5.721,그는 조국을 깊이 사랑하고 있음에 틀림 없다.,ketts2-50f,w,disgusted,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_angry_036.wav,4.458,올해의 벼농사가 대풍작이라 행복하다.,ketts2-30f,w,angry,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-30f_sad_398.wav,4.458,물가는 지난 달부터 전혀 변동이 없다.,ketts2-30f,w,sad,ko
ketts2,train,/data2/sungjaecho/data_tts/KETTS2/KETTS2/wav/ketts2-60f_neutral_431.wav,9.874,인도에서의 한국학은 자생적으로 일어났고 지금도 전혀 한국 측으로부터 지원을 받고 있지 않습니다.,ketts2-60f,w,neutral,ko
